datepublication;nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBénéficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPériodeVersement;idRAE;notificationUE;pourcentageSubvention;date_deb;date_fin;objet_reuse;montant_reuse
2020-02-26;BORDEAUX METROPOLE;24330031600000.0;2020-01-22;2019/533;COOPERATIVE FUNERAIRE SYPRES;85240874900000.0;ESS aide à investis. Immobilier (local);8594;aide en numéraire;échelonné;2020-01-22/2020-07-22;sans objet;non;1.00;2020-01-22;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-02-20;2020/65;MUSIQUES DE NUIT DIFFUSION;34169319000000.0;Festival Hauts de garonne;25000;aide en numéraire;échelonné;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-16;2020/63;COAEQUO;83122049600000.0;SMAC agglo scènes musiques actuelles;14250;aide en numéraire;échelonné;2020-03-16/2020-09-16;sans objet;non;1.00;2020-03-16;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-13;2020/106;CRIJNA (centre rég.d'info. Jeunesse Nelle Aquit.);30733663600000.0;Fonctionnement;30400;aide en numéraire;échelonné;2020-03-13/2020-09-13;sans objet;non;1.00;2020-03-13;;Fonctionnement;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-04;2020/108;MÉMOIRE DE BORDEAUX;34221545600000.0;Fonctionnement;91379;aide en numéraire;échelonné;2020-03-04/2020-09-04;sans objet;non;1.00;2020-03-04;;Fonctionnement;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2019-12-23;2019/836;MUSIQUES DE NUIT DIFFUSION;34169319000000.0;Journées Diasporas Africaines;33250;aide en numéraire;échelonné;2019-12-23/2020-06-23;sans objet;non;1.00;2019-12-23;;Autre objet;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-25;2020/65;SEMER LE DOUTE;53389682500000.0;Festival intern. du film indépendant de Bordeaux;26000;aide en numéraire;échelonné;2020-03-25/2020-09-25;sans objet;non;1.00;2020-03-25;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-27;2020/101;CSDL;41900910500000.0;Fonctionnement;38000;aide en numéraire;échelonné;2020-03-27/2020-09-27;sans objet;non;1.00;2020-03-27;;Fonctionnement;Entre 30 000€ et 100 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-04-07;2020/53;AURBA;78181448800000.0;Fonctionnement;4372000;aide en numéraire;échelonné;2020-04-07/2020-10-07;sans objet;non;1.00;2020-04-07;;Fonctionnement;Supérieur à 500 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-04-10;2020/BM 0361;BANQUE ALIMENTAIRE;34063725500000.0;Fonctionnement;50000;aide en numéraire;unique;2020-04-10/2020-10-10;sans objet;non;1.00;2020-04-10;;Fonctionnement;Entre 30 000€ et 100 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-04-06;2020/65;AMANIEU DE BOULIAC;42283936500000.0;Les médiévales de Bouliac;6500;aide en numéraire;échelonné;2020-04-06/2020-10-06;sans objet;non;1.00;2020-04-06;;Autre objet;Inférieur à 30 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-04-10;2020/71;ARC SUD DEVELOPPEMENT;42198523500000.0;Actions dévelop. économique local;47500;aide en numéraire;échelonné;2020-04-10/2020-10-10;sans objet;non;1.00;2020-04-10;;Autre objet;Entre 30 000€ et 100 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-03-12;2020/101;OSONS ICI ET MAINTENANT;81016086100000.0;Fonctionnement;15000;aide en numéraire;échelonné;2020-03-12/2020-09-12;sans objet;non;1.00;2020-03-12;;Fonctionnement;Inférieur à 30 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-05-11;2020/58;CREAQ;41993219900000.0;Zéro déchets;10000;aide en numéraire;unique;2020-05-11/2020-11-11;sans objet;non;1.00;2020-05-11;;Autre objet;Inférieur à 30 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-04-10;2020/65;FESTIVAL INTERNATIONAL DES ARTS FAB;44336259500000.0;Festival des arts;160000;aide en numéraire;échelonné;2020-04-10/2020-10-10;sans objet;non;1.00;2020-04-10;;Autre objet;Entre 100 000€ et 500 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-02-20;2020/112;ASSOCIATION EAU POUR LA VIE;50449400600000.0;AP international solidarité eau BENIN;50000;aide en numéraire;échelonné;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Entre 30 000€ et 100 000€
2020-08-25;BORDEAUX METROPOLE;24330031600000.0;2020-06-09;2020/2;FRENTECH BORDEAUX;81831326400000.0;Fonctionnement;214000;aide en numéraire;échelonné;2020-06-09/2020-12-09;sans objet;non;1.00;2020-06-09;;Fonctionnement;Entre 100 000€ et 500 000€
2020-08-25;BORDEAUX METROPOLE;24330031600000.0;2020-02-20;2020/134;L'ARBRE A PALABRES APV;82234558300000.0;AP international solidarité eau TOGO;20000;aide en numéraire;échelonné;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Inférieur à 30 000€
2020-08-25;BORDEAUX METROPOLE;24330031600000.0;2020-02-20;2020/134;ID DEVELOPPEMENT;39459802300000.0;AP international solidarité eau TAHITI;50000;aide en numéraire;échelonné;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Entre 30 000€ et 100 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-09-09;2020/153;BORDEAUX TECHNOWEST;37781852100000.0;Journées UAV Days;9000;aide en numéraire;échelonné;2020-09-09/2021-03-09;sans objet;non;1.00;2020-09-09;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-09-03;2020/195;CDAD;18001003500000.0;Politique de la ville;23000;aide en numéraire;unique;2020-09-03/2021-03-03;sans objet;non;1.00;2020-09-03;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-02-20;2020/134;ELECTRICIENS SANS FRONTIERES AQUITAINE;39452889700000.0;AP international solidarité eau BENIN BONOU;35000;aide en numéraire;unique;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Entre 30 000€ et 100 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-09-29;2020/234;LA MÉMOIRE DE BORDEAUX;34221545600000.0;Centre de doc. Et recherche;24339;aide en numéraire;unique;2020-09-29/2021-03-29;sans objet;non;1.00;2020-09-29;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-10-26;2020/101;ADIE;35221687300200.0;Fonctionnement;15000;aide en numéraire;unique;2020-10-26/2021-04-26;sans objet;non;1.00;2020-10-26;;Fonctionnement;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-11-04;2020/228;NANTES SUMMERCAMP SOFILM;81195928700000.0;Fonctionnement;225000;aide en numéraire;échelonné;2020-11-04/2021-05-04;sans objet;non;1.00;2020-11-04;;Fonctionnement;Entre 100 000€ et 500 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-09-25;2020/205;MSF MEDECINS SANS FRONTIERE;30500910200100.0;Fonctionnement;50000;aide en numéraire;unique;2020-09-25/2021-03-25;sans objet;non;1.00;2020-09-25;;Fonctionnement;Entre 30 000€ et 100 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-02-15;2020/61;BEC BORDEAUX ETUDIANTS CLUB ESCRIME;32740860500000.0;Championnats France fleuret Elite;15000;aide en numéraire;échelonné;2020-02-15/2020-08-15;sans objet;non;1.00;2020-02-15;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600000.0;2021-01-27;2020/571;COOP ET BAT;53310615000000.0;Subvention exeptionnelle;12500;aide en numéraire;unique;2021-01-27/2021-07-27;sans objet;non;1.00;2021-01-27;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600000.0;2021-01-29;2020/485;SEPANSO;39253524100000.0;Subvention exeptionnelle;15000;aide en numéraire;échelonné;2021-01-29/2021-07-29;sans objet;non;1.00;2021-01-29;;Autre objet;Inférieur à 30 000€
2020-01-23;BORDEAUX METROPOLE;24330031600000.0;2019-10-28;2019/579;ADIL 33;30537823400000.0;Fonctionnement;97740;aide en numéraire;échelonné;2019-10-28/2020-04-28;sans objet;non;1.00;2019-10-28;;Fonctionnement;Entre 30 000€ et 100 000€
2020-01-23;BORDEAUX METROPOLE;24330031600000.0;2019-10-24;2019/581;ADAV 33;30091783800000.0;Fonctionnement;85000;aide en numéraire;échelonné;2019-10-24/2020-04-24;sans objet;non;1.00;2019-10-24;;Fonctionnement;Entre 30 000€ et 100 000€
2020-02-26;BORDEAUX METROPOLE;24330031600000.0;2020-01-28;2019/775;COS DU PERSONNEL DE BORDEAUX METROPOLE;48301340500000.0;Fonctionnement;1680000;aide en numéraire;échelonné;2020-01-28/2020-07-28;sans objet;non;1.00;2020-01-28;;Fonctionnement;Supérieur à 500 000€
2020-02-26;BORDEAUX METROPOLE;24330031600000.0;2019-02-14;2018/804;UNION BORDEAUX METROPOLE (UBM);41892140900000.0;Fonctionnement renouvellement 2020;165000;aide en numéraire;échelonné;2019-02-14/2019-08-14;sans objet;non;1.00;2019-02-14;;Autre objet;Entre 100 000€ et 500 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-02-10;2020/65;CHAHUTS;40265285300000.0;Festival Chahuts;35000;aide en numéraire;échelonné;2020-02-10/2020-08-10;sans objet;non;1.00;2020-02-10;;Autre objet;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-05;2020/75;INVEST IN BORDEAUX;40919981700000.0;Fonctionnement;487775;aide en numéraire;échelonné;2020-03-05/2020-09-05;sans objet;non;1.00;2020-03-05;;Fonctionnement;Entre 100 000€ et 500 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-02-10;2020/65;ADMAA;48956307200000.0;Festival Relaches;15000;aide en numéraire;échelonné;2020-02-10/2020-08-10;sans objet;non;1.00;2020-02-10;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-02-17;2020/65;ASSO FESTIVAL ODP;82343035000000.0;Festival ODP;40000;aide en numéraire;échelonné;2020-02-17/2020-08-17;sans objet;non;1.00;2020-02-17;;Autre objet;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-02-10;2020/65;PARALLELES ATTITUDE DIFFUSION;35011886500000.0;Carnaval 2 rives;15000;aide en numéraire;échelonné;2020-02-10/2020-08-10;sans objet;non;1.00;2020-02-10;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-02-25;2020/65;ASSO MELI MEL'ARTS;52425936300000.0;Festival;8000;aide en numéraire;échelonné;2020-02-25/2020-08-25;sans objet;non;1.00;2020-02-25;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-02-27;2020/65;PASSAGE A L'ART;48438218900000.0;Faites des bulles;15200;aide en numéraire;échelonné;2020-02-27/2020-08-27;sans objet;non;1.00;2020-02-27;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-16;2020/65;CREAC;41993219900000.0;"Saison du cirque ""la citécirque""";47500;aide en numéraire;échelonné;2020-03-16/2020-09-16;sans objet;non;1.00;2020-03-16;;Autre objet;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-20;2020/65;LES ARTS AU MUR;43434085700000.0;codev Bordeaux Métropolitain;15000;aide en numéraire;échelonné;2020-03-20/2020-09-20;sans objet;non;1.00;2020-03-20;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-30;2020/65;ESCALES LITTERAIRES BORDEAUX AQUITAINE;34426475900000.0;Escales du livre;150000;aide en numéraire;échelonné;2020-03-30/2020-09-30;sans objet;non;1.00;2020-03-30;;Autre objet;Entre 100 000€ et 500 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-25;2020/65;FIFH FESTIVAL DU FILM D'HISTOIRE;37914022100000.0;Festival international du film d'histoire;50000;aide en numéraire;échelonné;2020-03-25/2020-09-25;sans objet;non;1.00;2020-03-25;;Autre objet;Entre 30 000€ et 100 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-27;2020/80;GIRONDE TOURISME;78184375000000.0;Fonctionnement;180000;aide en numéraire;échelonné;2020-03-27/2020-09-27;sans objet;non;1.00;2020-03-27;;Fonctionnement;Entre 100 000€ et 500 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000.0;2020-03-31;2020/101;FRANCE ACTIVE AQUITAINE;45154609700000.0;Dotation outils financiers;30000;aide en numéraire;unique;2020-03-31/2020-09-30;sans objet;non;1.00;2020-03-31;;Autre objet;Inférieur à 30 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-04-16;2019/488;ADI (Agence Dévelop. et Innovation);82033673300000.0;Actions spécifiques énergétiques;24000;aide en numéraire;unique;2020-04-16/2020-10-16;sans objet;non;1.00;2020-04-16;;Autre objet;Inférieur à 30 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-04-10;2020/71;HAUTS DE GARONNE;34975346700000.0;Actions dévelop. économ. local et fonctionnement;56000;aide en numéraire;échelonné;2020-04-10/2020-10-10;sans objet;non;1.00;2020-04-10;;Autre objet;Entre 30 000€ et 100 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2020-03-09;2020/79;OTCBM OFFICE TOURISME ET CONGRES BORDEAUX;78180455400000.0;Fonctionnement;3000000;aide en numéraire;échelonné;2020-03-09/2020-09-09;sans objet;non;1.00;2020-03-09;;Fonctionnement;Supérieur à 500 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2019-03-08;2019/92;ALEC;49500944100000.0;Fonctionnement renouvel. 2020;82800;aide en numéraire;échelonné;2019-03-08/2019-09-08;sans objet;non;1.00;2019-03-08;;Autre objet;Entre 30 000€ et 100 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2019-05-28;2019/167;SOLIHA;78184854400000.0;"Habitat plateforme ""louer clé en mains""";20000;aide en numéraire;échelonné;2019-05-28/2019-11-28;sans objet;non;1.00;2019-05-28;;Autre objet;Inférieur à 30 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000.0;2019-05-28;2019/167;ASSO LAIQUE DU PRADO ALP;77558666200000.0;"Habitat plateforme ""louer clé en mains""";20000;aide en numéraire;échelonné;2019-05-28/2019-11-28;sans objet;non;1.00;2019-05-28;;Autre objet;Inférieur à 30 000€
2020-08-25;BORDEAUX METROPOLE;24330031600000.0;2020-02-20;2020/134;ASLAV ASSO DE L'AMOUR VIVANT;51950160500000.0;AP international solidarité eau CONGO;18000;aide en numéraire;échelonné;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Inférieur à 30 000€
2020-08-25;BORDEAUX METROPOLE;24330031600000.0;2020-06-12;2020/BM 0402;CHAHUTS;40265285300000.0;Eté métropolitain;16000;aide en numéraire;unique;2020-06-12/2020-12-12;sans objet;non;1.00;2020-06-12;;Eté métropolitain;Inférieur à 30 000€
2020-08-25;BORDEAUX METROPOLE;24330031600000.0;2020-06-15;2020/BM 0402;GANG OF FOOD;83273861100000.0;Eté métropolitain;36000;aide en numéraire;échelonné;2020-06-15/2020-12-15;sans objet;non;1.00;2020-06-15;;Eté métropolitain;Entre 30 000€ et 100 000€
2020-08-25;BORDEAUX METROPOLE;24330031600000.0;2020-06-15;2020/BM 0402;IDDAC;38389023300000.0;Eté métropolitain;12000;aide en numéraire;unique;2020-06-15/2020-12-15;sans objet;non;1.00;2020-06-15;;Eté métropolitain;Inférieur à 30 000€
2020-08-25;BORDEAUX METROPOLE;24330031600000.0;2020-06-22;2020/BM 0514;CAP SCIENCES;39988425300000.0;Expo Robots;5000;aide en numéraire;unique;2020-06-22/2020-12-22;sans objet;non;1.00;2020-06-22;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-09-14;2020/195;CLAP SUD OUEST;40228354300100.0;Politique de la ville;23000;aide en numéraire;unique;2020-09-14/2021-03-14;sans objet;non;1.00;2020-09-14;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-10-26;2020/101;ADIE;35221687300200.0;Action Créajeunes;28000;aide en numéraire;échelonné;2020-10-26/2021-04-26;sans objet;non;1.00;2020-10-26;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-11-02;2020/264;ATIS;52289609100000.0;Les 10 ans d'ATIS;20000;aide en numéraire;unique;2020-11-02/2021-05-30;sans objet;non;1.00;2020-11-02;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-10-27;2020/280;IMPACT SUMMIT;84532179300000.0;Fonctionnement;35000;aide en numéraire;échelonné;2020-10-27/2021-04-27;sans objet;non;1.00;2020-10-27;;Fonctionnement;Entre 30 000€ et 100 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-09-16;2020/71;COM UNE PARENTHESE;84515945800700.0;Fonctionnement;29000;aide en numéraire;unique;2020-09-16/2021-03-16;sans objet;non;1.00;2020-09-16;;Fonctionnement;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000.0;2020-11-19;2020/301;LA FABRIQUE POLA;44433758800000.0;Fonctionnement;15000;aide en numéraire;unique;2020-11-19/2021-05-19;sans objet;non;1.00;2020-11-19;;Fonctionnement;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600000.0;2021-01-27;2020/439;CRESS AQUITAINE;81090958000000.0;Subvention exeptionnelle;200000;aide en numéraire;échelonné;2021-01-27/2021-07-27;sans objet;non;1.00;2021-01-27;;Autre objet;Entre 100 000€ et 500 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2020-12-08;2020/142;COMPAGNONS BATISSEURS AQUITAINE;48856661300045.0;appel à projet FAJ;17000;aide en numéraire;échelonné;2020-12-08/2021-06-08;sans objet;non;1.00;2020-12-08;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2020-12-10;2020/422;ADI NOUVELLE AQUITAINE;82033673300010.0;Fonctionnement;300000;aide en numéraire;échelonné;2020-12-10/2021-06-10;sans objet;non;1.00;2020-12-10;;Fonctionnement;Entre 100 000€ et 500 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-14;2020/565;PASSAGE A L'ART;48438218900039.0;Faites des bulles;15200;aide en numéraire;échelonné;2021-01-14/2021-07-14;sans objet;non;1.00;2021-01-14;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-21;2020/509;CONGRES EXPOSITIONS DE BORDEAUX;45309131600019.0;Plan de relance;1550000;aide en numéraire;unique;2021-01-21/2021-07-21;sans objet;non;1.00;2021-01-21;;Autre objet;Supérieur à 500 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-29;2020/565;CHAHUTS;40265285300019.0;CODEV;35000;aide en numéraire;échelonné;2021-01-29/2021-07-29;sans objet;non;1.00;2021-01-29;;Autre objet;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-02-26;2020/123;VELO CITE;43288382500031.0;Fonctionnement;3334;aide en numéraire;unique;2021-02-26/2021-08-26;sans objet;non;1.00;2021-02-26;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-03-15;2020/565;CREAC DE BEGLES;37809063300017.0;Fonctionnement;47500;aide en numéraire;échelonné;2021-03-15/2021-09-15;sans objet;non;1.00;2021-03-15;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-03-17;2020/101;COOP ALPHA COOPERATIVE;48237148100060.0;Fonctionnement;52000;aide en numéraire;échelonné;2021-03-17/2021-09-17;sans objet;non;1.00;2021-03-17;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-03-12;2020/565;ASSO ESPRIT DE CORPS;42008956700044.0;Fonctionnement;20000;aide en numéraire;échelonné;2021-03-12/2021-09-12;sans objet;non;1.00;2021-03-12;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-03;2021/279;CULTURE CULTURES;89488264600017.0;Festival 2021;7000;aide en numéraire;échelonné;2021-06-03/2021-12-03;sans objet;non;1.00;2021-06-03;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2020-10-01;2020/204;APF France HANDICAP;77568873208239.0;CCSPL;500;aide en numéraire;unique;2020-10-01/2021-04-01;sans objet;non;1.00;2020-10-01;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-05-29;2021/308;CENTRE REGIONAL INFORMATION JEUNESSE;30733663600039.0;Fonctionnement;30400;aide en numéraire;échelonné;2021-05-29/2021-11-29;sans objet;non;1.00;2021-05-29;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-04;2021/282;FESTIVAL ODP;82343035000012.0;Festival ODP;40000;aide en numéraire;échelonné;2021-06-04/2021-12-04;sans objet;non;1.00;2021-06-04;;Autre objet;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-05-12;2021/101;LA MÉMOIRE DE BORDEAUX;34221545600043.0;Fonctionnement;73103;aide en numéraire;échelonné;2021-05-12/2021-11-12;sans objet;non;1.00;2021-05-12;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-10;2021/281;THEATRE NATIONAL DE BORDEAUX;78182415600041.0;Festival de la ruche;20000;aide en numéraire;échelonné;2021-06-10/2021-12-10;sans objet;non;1.00;2021-06-10;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-10;2021/279;THEATRE NATIONAL DE BORDEAUX;78182415600041.0;As comadres / A. Mnouchkine;15000;aide en numéraire;échelonné;2021-06-10/2021-12-10;sans objet;non;1.00;2021-06-10;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-07-04;2021/282;AMANIEU DE BOULIAC;42283936500018.0;Les médiévales de Bouliac;6500;aide en numéraire;échelonné;2021-07-04/2022-01-04;sans objet;non;1.00;2021-07-04;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-07-05;2021/230;CRESS AQUITAINE;81090958000021.0;Fonctionnement;30000;aide en numéraire;échelonné;2021-06-29/2021-12-29;sans objet;non;1.00;2021-06-29;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-11;2021/282;FESTIVAL DES ARTS DE BORDEAUX;44336259500037.0;Festival des arts;160000;aide en numéraire;échelonné;2021-06-11/2021-12-11;sans objet;non;1.00;2021-06-11;;Autre objet;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-30;2021/212;FRENTECH BORDEAUX;81831326400025.0;Fonctionnement;214000;aide en numéraire;échelonné;2021-06-30/2021-12-30;sans objet;non;1.00;2021-06-30;;Fonctionnement;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-05-31;2021/286;MUSIQUES DE NUIT DIFFUSION;34169319000033.0;Festival afro new bell 4;32000;aide en numéraire;échelonné;2021-05-31/2021-11-30;sans objet;non;1.00;2021-05-31;;Autre objet;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-02-19;2021/55;OPERA NATIONAL DE BORDEAUX;44042396000010.0;Projet DEMOS;20000;aide en numéraire;échelonné;2021-02-19/2021-07-19;sans objet;non;1.00;2021-02-19;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-03-08;2021/23;PESMD;38345677900032.0;Construction locaux;1500000;aide en numéraire;échelonné;2021-03-08/2021-09-08;sans objet;non;1.00;2021-03-08;;Autre objet;Supérieur à 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-01;2021/142;JEUNESSE HABITAT SOLIDAIRE;78181276300022.0;Lutte contre la précarité alimentaire;40250;aide en numéraire;échelonné;2021-06-01/2021-12-01;sans objet;non;1.00;2021-06-01;;Autre objet;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-07-21;2021/128;L'ECHOPPE ZERO DECHET;85273031600027.0;Investissement;6000;aide en numéraire;échelonné;2021-07-21/2022-01-21;sans objet;non;1.00;2021-07-21;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-21;2021/143;VRAC;83168785000014.0;Fonctionnement;5000;aide en numéraire;échelonné;2021-06-21/2021-12-21;sans objet;non;1.00;2021-06-21;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-07-27;2020/375;ARC EN REVE;32123703400012.0;Fonctionnement;407253;aide en numéraire;échelonné;2021-07-27/2022-01-27;sans objet;non;1.00;2021-07-27;;Fonctionnement;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2020-07-24;2020-BM0611;ADIE;35221687300211.0;Aide relance entrepreneurs;225000;aide en numéraire;échelonné;2020-07-24/2021-01-24;sans objet;non;1.00;2020-07-24;;Autre objet;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-05-25;2021-143;CREPAQ;40996896300028.0;Frigo zéro gaspi;6000;aide en numéraire;échelonné;2021-05-25/2021-11-25;sans objet;non;1.00;2021-05-25;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-04-14;2019/821;WIMOOV;42213614300084.0;Plateforme mobilité seniors;10000;aide en numéraire;échelonné;2021-04-14/2021-10-14;sans objet;non;1.00;2021-04-14;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2020-12-07;2020/226;A.D.E.L.E;43383539400027.0;Fonctionnement;25000;aide en numéraire;échelonné;2020-12-07/2021-06-07;sans objet;non;1.00;2020-12-07;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-08-31;2021/365;ADSI TECHNOWEST;43403882400042.0;Soutien exceptionnel;176000;aide en numéraire;unique;2021-08-31/2022-02-31;sans objet;non;1.00;2021-08-31;;Autre objet;Entre 100 000€ et 500 000€
