web-scraper-start-url,nom,description,adresse,code postal,telephone,president,site web,categorie
https://assos.bordeaux.fr/association/detail/1406,TCHERNOBLAYE,"Informer sur les graves dangers que représente l'industrie nucléaire civile et militaire. Lutter contre l'activité des centrales nucléaires et obtenir leur fermeture, tout particulièrement en ce qui concerne la centrale nucléaire du Blayais.",5 place Camille Julian                                 Cinéma Utopia                                                                                                             ,33000,06 33 15 43 90,null,tchernoblaye.free.fr,Cadre de vie environnement
https://assos.bordeaux.fr/association/detail/1790,ASSOCIATION VILLAGE SAINT SEURIN,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/878,MAISON DE SANTÉ NATURELLE - AMDSN,"Arrêtez de courir de la une porte a une autre, ici vous trouvez des informations et des adresse que peuvent vous être utile dans toute votre vie generale: comme la formation que vous le désirez autant et que pouvez avoir accès que avec votre carte vitale. - Comme les adresse des hébergement gratuites, ou pour obtenir des colis alimentaires, ou des soins gratuites , même si vous n'avez pas de papiers, prix du 0 e à 33",12 rue de Treytins rés haut hippodrome                                 bat 12 appt 315                                                                             BP 315                                ,33320,05 56 45 63 15,Crenguta Aoudia,nonprofit.maisondesantenaturelle.com,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/932,A.S CHARLES MARTIN - A.S CH. MARTIN,"Former à la responsabilité, au civisme, à l'autonomie par la pratique d'activités physiques, sportives et de pleine nature, d'activités socio-culturelles dans le cadre d'un fonctionnement démocratique. Elle contribue à l'éducation globale des enfants.",83 rue Charles Martin                                                                                                ,33300,06 51 51 16 23,null,usepcharlesmartin.overblog.com,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/819,"MAISON DU DIABETE, DE LA NUTRITION, DE L'OBESITE ET DU RISQUE CARDIOVASCULAIRE - MDN","Prévention santé auprès de tout public sur les facteurs de risques et maladies cardiovasculaires (diabète, surpoids, obésité, maladies cardiovasculaires)",84 BIS AVENUE THIERS                                                                                                ,33100,05 56 92 34 83,null,www.maisondiabetebordeaux.wordpress.com,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/578,BI-IZARRAK,"- Centres d'hébergement collectif à Bidart (64)
- Colonies de vacances
- Classes de découvertes",96 rue de la Béchade                                                                                                ,33000,05 56 24 93 96,null,www.bi-izarrak.com,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/812,L'ARTELIER - ENSEIGNEMENT ARTISTIQUE BEAUX ARTS - EABA,"Ateliers d'expression, cours et stages de dessin, peinture, arts plastiques pour adultes et enfants.",92 rue de Pessac                                                                                                ,33000,06 75 79 90 61,null,null,Culture
https://assos.bordeaux.fr/association/detail/1047,PHENIX ECOUTE ET PAROLES - PEPS,"Prévention du suicide et lutte contre isolement. Au local ,Accueils individuels,groupe, téléphoniques, messagerie internet,Accueils en résidences pour personnes âgés.Lieu d’écoute basé sur l'anonymat et le nom jugement pour les personnes,familles, amis, collègues de travail.Restaurer du lien social face à la souffrance morale .C'est une passerelle entre les personnes en souffrance et l'offre de soin en santé.","Association phénix ecoute et paroles ,10 avenue Bel-Air                                  1 etage                                                                                                             ",33200,06 89 55 42 14,null,sos-suicide-phenix.org,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/631,PETIT COEUR DE BEURRE,"L'association Petit Coeur de Beurre a pour objet de faire connaître et mieux appréhender les cardiopathies congénitales, d'agir pour améliorer, optimiser et soutenir le quotidien des personnes atteintes de cardiopathies congénitales, au travers de 3 axes : le soutien aux personnes atteintes de malformations cardiaques et leurs familles, le soutien aux structures hospitalières, le soutien à la recherche.",125 Bd Saint Denis                                                                                                92400 COURBEVOIE,33,06 89 19 59 41,Jean-Charles Marguin,www.petitcoeurdebeurre.fr,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/1013,PSY'HOPE BORDEAUX,"Aide aux personnes vivant avec un trouble de l'humeur (bipolaire ou trouble associé) et leurs proches. 
Accueils personnalisés, réunions d’échange entre pairs et proches, conférences ou actions. Plateformes d'informations sur le Web. Représente les usagers au CLSM de Bordeaux. Principes de la pair-aidance et du rétablissement.
Informer, échanger, s'entraider.",130 avenue Louis Barthou                                 LE LABB                                                                                                             ,33200,07 83 55 78 47,null,null,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/1714,MAISON D'ACCUEIL ET D'INFORMATION 33 - MAI 33,"Accueil et écoute des familles et proches de personnes détenues au centre pénitentiaire de Bordeaux Gradignan.
Hébergement et accompagnement de permissionnaires et sortants de prison.",34 rue de Chouiney                                                                                                 ,33170,06 23 15 89 14,null,null,null
https://assos.bordeaux.fr/association/detail/1179,ÉCOUTER SON CORPS,"Spécialisée dans la Gymnastique douce de bien-être. Les moyens d'action sont, entre autre, : la méthode Pilates, le Qi gong (gymnastique chinoise), Do-in, auto-massages, méditation, les étirements éducatifs, yoga, la marche consciente (afghane), coaching, organisation de stages, d'ateliers.","1 rue Erik Satie, Clos Montesquieu                                                                                                ",33200,06 28 51 22 49,null,null,Sport
https://assos.bordeaux.fr/association/detail/525,POLSKIE BORDEAUX,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/834,AMIS DE L UTOPIA BORDEAUX,"Créer du lien social autour du Cinéma Utopia , et  le quartier Saint Pierre à BORDEAUX",ATHÉNÉE Père Joseph Wresinski place saint christoly                                 Boite 36                                                                                                             ,33000,06 62 35 81 04,Michel IBANEZ/FRAYSSAC,null,Culture
https://assos.bordeaux.fr/association/detail/853,TOUTES À L'ABRI,"Toutes à l’Abri est une association bordelaise offrant un accueil de jour aux femmes sans domiciles tous mercredis de 9h30 à 17h30. 

Elles peuvent y trouver un espace intime où se doucher, accessible tous les mercredis avec le nécessaire d’hygiène (y compris des protections périodiques), de quoi laver leur linge et nourrir leurs animaux. 

Nous proposons aussi en fonction des besoins une aide administrative",118 rue héron                                                                                                ,33000,06 00 00 00 00,null,www.toutesalabri.fr,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/687,FONDA SUD OUEST,"La Fonda Sud Ouest est une association qui en Nouvelle-Aquitaine s'efforce de faire vivre les idées et les débats qui traversent le monde associatif. Espace d'échanges et de réflexions, la Fonda Sud Ouest regroupe celles et ceux qui trouvent intérêt à pouvoir de temps à autre faire ""un pas de coté"" et approfondir des questions aussi variées que celles relatives à la gouvernance des associations, la prospective.",29 rue de la Paix                                                                                                  ,33200,06 44 23 49 75,null,fonda.asso.fr/la-fonda-sud-ouest,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/924,PARTAGE BORDEAUX GIRONDE,"Sensibiliser aux actions de partage, au bénéfice des enfants menacés dans leur développement, sur la base de leurs droits fondamentaux. Faire connaître le parrainage comme moyen de leur venir en aide. Engager des actions propres à recueillir des fonds permettant de financer les programmes de nos partenaires.",324 chemin du Bois d'Aubigney                                                                                                ,33290,06 33 75 81 67,Joelle Boussier,www.bordeaux.partage.org,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/1863,MOLECULE,Molécule s’invite à Bordeaux pour vous faire partager la passion de la musique électronique en mélangent le tout dans des lieux unique et culturels de la métropole.,134 rue de Begles.                                  Appt 8                                                                                                             ,33800,06 19 26 10 10,Léo  SAISON,,Culture
https://assos.bordeaux.fr/association/detail/1034,MAISON DE L'EMPLOI,"Créée à l’initiative de la Ville de Bordeaux, de l’Etat et de Pôle Emploi, la Maison de l’Emploi de Bordeaux favorise l’insertion des publics les plus en difficulté (Plan Local Pour l’Insertion et l’Emploi, Clause d’Insertion), anime le territoire sur la thématique de l’emploi (Forums, aide au recrutement) et soutient la création d'activités (Plateforme de l'Initiative, Pépinière éco-créative Chartrons)",127 avenue Emile Counord                                 Immeuble Arc-en-Ciel                                                                                                             ,33300,05 57 78 37 37,null,www.maison-emploi-bordeaux.fr,"Emploi, insertion professionnelle, formation"
https://assos.bordeaux.fr/association/detail/1805,AIMER-CROIRE-AGIR - A.C.A,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/970,SACRÉE MARMAILLE - SM,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/787,AVANT GARDE JEANNE D'ARC - AGJA,Club omnisports : 77 activités sportives et culturelles - 6 accueils de loisirs,8 rue Gambetta                                                                                                ,33200,05 56 08 67 79,Paul-Henri Schmidt,www.agja.org,Sport
https://assos.bordeaux.fr/association/detail/841,BOUT À BOUT  - BAB,"« Bout à Bout » a pour but d’accompagner, promouvoir, réaliser et diffuser des productions audiovisuelles. L'association souhaite également favoriser les rencontres artistiques par la mise en place de projets éducatifs et d’événements publics. Il est ancré dans les valeurs de l’association Bout à Bout de s'inscrire dans des initiatives locales et des projets socio-culturels.",38 Rue Peyronnet                                 Association Bout à Bout                                                                                                              ,33800,06 40 46 26 03,null,,Culture
https://assos.bordeaux.fr/association/detail/788,RÉSO-EMPLOIS À DOMICILE,"Réso-emplois à domicile propose de l'aide et de l'accompagnement à domicile au travers de prestations modulables et adaptables, 7 jours sur 7, assurées par des intervenant(e)s expérimenté(e)s et formé(e)s avec un suivi régulier de la qualité des prestations. Elle bénéficie d'un agrément préfectoral et d'une autorisation du Conseil Départemental qui lui autorise à procurer une aide humaine à tous les particuliers.",39 rue Hermitage de l'hippodrome                                                                                                ,33320,05 57 81 17 27,Olivier Mingasson,www.resoadom33.org,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/706,ASSOCIATION POUR L' INNOVATION EN MATIÈRE D'INTEGRATION - APIMI,"Cette association a pour but
- de développer l’accueil de tous les enfants dans un souci de non-exclusion en pratiquant l’intégration collective d’enfants porteurs d’un handicap et/ou d’une maladie chronique 
- de valoriser l’intérêt socio-éducatif, voire civique, pour les enfants sans handicap et leur famille de fréquenter des enfants porteurs d’un handicap et/ou d’une maladie chronique et leur famille.",136 Rue Hortense                                                                                                ,33100,05 56 67 87 06,null,null,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/1593,ISIC RIDER,L'association a pour but de favoriser l'intégration des nouveaux arrivants dans la licence et d'animer leur vie étudiante. Elle propose différents partenariats culturels et sportifs qui permettent à ses adhérents de pouvoir sortir dans Bordeaux sans se ruiner.,Esplanade des Antilles                                  UFR STC Local F104                                                                                                             ,33600,06 43 00 88 63,null,null,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/1727,SOS AMITIÉ BORDEAUX,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1112,CIE APSARAS THÉÂTRE - LE CERISIER,"LE CERISIER est un lieu intermédiaire de pratiques artistiques situé à Bacalan créé par la compagnie Apsaras Théâtre. Ouvert à tous les arts vivants, c'est un espace d'expérimentation dans lequel les artistes professionnels et amateurs peuvent répéter, montrer leur travail au public et organiser leurs propres formations dans une salle adaptée à leurs besoins. Le Cerisier propose aussi des temps festifs!",7-11 rue joseph brunet                                                                                                ,33300,09 54 11 63 01,null,lecerisier.org,Culture
https://assos.bordeaux.fr/association/detail/1709,ASSOCIATION NATIONALE DES VISITEURS DE PRISON  - ANVP,"Les visiteurs de prison apportent une aide morale et matérielle aux personnes détenues  pendant le temps de leur incarcération et au moment de leur sortie. Ils sont à l'écoute des personnes incarcérées qui en font la demande, par des visites hebdomadaires. Les visiteurs de la section de Bordeaux interviennent à la maison d'arrêt de Gradignan et au centre pénitentiaire de Bédenac.",ANVP Maison des associations                                    55 Avenue du Maréchal de Lattre de Tassigny                                                                                                             ,33700,07 83 24 90 06,null,null,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/1530,CLAFOUTIS & CIE,"L’association Clafoutis & Cie est portée par une équipe chaleureuse et passionnée. Son maître mot est bien-être pour tous : danse portage et bébé danseurs pour les plus jeunes, massages, yoga pré et postnatal, gym posturale de Gasquet, cours de danse contemporaine, classique,hip-hop pour adultes et enfants.

Clafoutis & Cie, un noyau d’énergie !",Rue Jean Sabarots                                                                                                 ,33100,07 83 61 13 80,null,www.clafoutis-cie.com,Culture
https://assos.bordeaux.fr/association/detail/1140,SCOUTS ET GUIDES DE FRANCE - SGDF,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1612,ELEIO SAINT PAUL GOSPEL,Chorale de Gospel à Bordeaux Église St Pierre .,42 cours Anatole France                                                                                                ,33000,06 15 21 47 78,null,null,Culture
https://assos.bordeaux.fr/association/detail/1292,CLUBS RÉGIONAUX D'ENTREPRISES PARTENAIRES DE L'INSERTION GIRONDE - CREPI GIRONDE,Le Réseau des Clubs Régionaux d'Entreprises Partenaires de l'Insertion (CREPI) est un des grands réseaux nationaux dont l’objet est d’aider toute personne à trouver un emploi par le biais d’entreprises durablement engagées sur leurs territoires.,5 place Ravezies                                                                                                ,33300,05 56 17 40 20,null,www.crepi.org,"Emploi, insertion professionnelle, formation"
https://assos.bordeaux.fr/association/detail/1241,DOJO BORDEAUX - DOJO,Pratique des arts martiaux,84 cours Aristide Briand                                                                                                ,33000,06 74 39 92 15,null,www.dojobordeaux.fr,Sport
https://assos.bordeaux.fr/association/detail/1688,SOCIETE HIPPIQUE D'AQUITAINE SOCIETE HIPPIQUE D'AQUITAINE - SHA,"La Société Hippique d'Aquitaine est un centre équestre de Bordeaux Métropole. 
Club hippique et poney-club de loisir comme de compétition , nous proposons de nombreuses activités équestres (plat, obstacle, cross, promenades, stages, pony-games...) et un encadrement de qualité pour tous niveaux, le tout dans un cadre superbe .
Une seule et même passion nous unit tous : Le cheval !
Venez nous découvrir",16 bis rue jean jaures                                                                                                ,33320,06 12 30 79 97,null,sha-letaillan.ffe.com,null
https://assos.bordeaux.fr/association/detail/1550,MUSIQUE A TOUT AGE,"L'organisation d'évènements culturels gratuits ou payants (ateliers éveil Musical, musicothérapie, salons, réunions) à destination du grand public ou d'un public professionnel.
la promotion des activités de l'association à destination du grand public et des professionnels par le biais de communication, d'internet ou tout autre moyen.
la vente de produits réalisés par l'association dans le but de la financer.",24 rue andre Hible                                                                                                ,33800,06 11 85 53 38,null,musikatoutage.wixsite.com,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/688,CHAHUTS,Promotion des arts de la parole.,25 rue Permentade                                 Centre d'animation St Michel                                                                                                             ,33000,05 56 91 88 05,François Pouthier,www.chahuts.net,Culture
https://assos.bordeaux.fr/association/detail/630,PRIMA,"L'objectif de l'association PRIMA consiste à mettre à disposition des solutions digitales appropriées aux enfants malades hospitalisés afin d'atténuer leur isolement social, psychologique et scolaire .",42 rue du bocage                                                                                                 ,33200,06 87 60 17 28,null,null,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/1107,COMITÉ PRÉVENTION ET DÉPISTAGE DES CANCERS - CPDC,Agir pour augmenter la participation de la population à la prévention et au dépistage des cancers afin que baissent les taux de mortalité. Informer la population à la prévention et au dépistage des cancers. Favoriser l’éducation sur la prévention et le dépistage des cancers auprès des jeunes. Informer les pouvoirs publics et les professionnels de santé des difficultés rencontrées par le public. Favoriser la recherche,2 rue Raymond Poincaré                                 La Calypso entrée 1                                                                                                             ,33110,05 56 02 17 77,Dominique Rousseau Lebourg,www.comitepreventiondepistagecancers.com,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/1388,TIC TAC THÉÂTRE ART EN ACTION,"activités culturelles, artistiques et animation, cours et stages",Cours du maréchal Foch                                                                                                ,33000,06 63 37 88 58,null,www.cours-tic-tac.webnode.fr,Culture
https://assos.bordeaux.fr/association/detail/653,LES BRIZ CARRO,"Association de promotion de la mosaïque comme technique de recyclage, les Briz' Carro ont pour but de : développer et valoriser la récupération des matériaux (verre, carrelage, assiettes et autres céramiques) ; populariser la technique de la mosaïque, permettant la réutilisation de ces verres et céramique, même endommagés ; proposer un loisirs enrichissant et créateur de lien",76 rue de Pessac                                                                                                ,33000,06 17 27 43 17,null,www.brizcarro.com,Loisirs
https://assos.bordeaux.fr/association/detail/1265,CENTRE RÉGIONAL INFORMATION JEUNESSE NOUVELLE AQUITAINE SITE BORDEAUX - CRIJNA BORDEAUX,"Mettre à la disposition de tous les jeunes, et plus largement du grand public, par tous les moyens appropriés, les informations qui les intéressent dans tous les domaines ; favoriser l'autonomie, l'initiative et l'engagement des jeunes ; centre de ressource à vocation locale, départementale et régionale ; mise en place d'actions, d'activités et de manifestations pour répondre à la demande ou la susciter.",125 cours Alsace et Lorraine                                                                                                ,33000,05 56 56 00 56,null,www.info-jeune.net,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/874,LE GOÛT DU PARTAGE,"Le Goût du Partage vous accompagne bordelaises et bordelais à la découverte des quartiers Chartrons, Saint-Michel et Saint-Pierre de Bordeaux sous un autre angle. Nous, Sylvie et Lucie, notre duo mère-fille, souhaitons vous faire lever les yeux et découvrir des détails que vous n’aviez peut-être jamais remarqués. Comment ? En jouant à un jeu de piste de 2 heures et en partageant avec vous nos bonnes adresses.",8 rue de la Concorde                                                                                                ,33000,06 81 14 44 70,null,le-gout-du-partage.fr,Loisirs
https://assos.bordeaux.fr/association/detail/877,DACA & CO,"- diffuser, promouvoir et développer des productions créatives, artisanales, artistiques et culturelles.  
- mutualiser et de partager un lieu et des compétences.  
- soutenir les Designers, Artisans, Créateurs, Artistes dans leurs besoins en identité graphique et/ou de communication.",59 rue Camille Sauvageau                                                                                                ,33800,06 84 63 14 01,null,null,null
https://assos.bordeaux.fr/association/detail/1324,ASSOCIATION POUR LE DROIT DE MOURIR DANS LA DIGNITÉ - ADMD,L’association pour le droit de mourir dans la dignité milite pour que chaque Française et chaque Français puisse choisir les conditions de sa propre fin de vie.,7 Chemin de Maransin                                                                                                ,33440,05 56 77 71 40,Jean Luc Romero,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/682,LES ATELIERS LIBRES D'AQUITAINE,"Lieu de création artistique ayant comme support l'argile en pratiquant des tarifs permettant au plus grand nombre d'y accéder.
Accueil de groupes d'institutions, de centre d'animation, etc...
La pratique du modelage et sculpture sur argile est encadrée par une animatrice compétente.
L'ensemble de l'équipe et des adhérents ont a cœur de faire perdurer l'esprit du fondateur (Mr Roger François).",9 rue Fernand Philippart                                                                                                ,33000,06 66 01 57 96,ANNE GALIE,atelierslibres.wixsite.com/atelierslibres,Loisirs
https://assos.bordeaux.fr/association/detail/1663,L'INDOMPTABLE CABARET-BURLESQUE,"L’association « L’Indomptable Cabaret-Burlesque » a pour objet de réunir des performers (amateurs et/ou professionnels), dans une démarche de création artistique des arts de la scène autour du burlesque, du cabaret et des arts du cirque (pole danse, jonglage …).
L’association proposera des cours de danse (effeuillage, cabaret, chair dance, burlesque…) ; ainsi que l’organisation de représentations et d'interventions.",144 rue Durcy                                 Appart B34                                                                                                             ,33130,06 52 49 14 37,null,null,Loisirs
https://assos.bordeaux.fr/association/detail/811,BIBLIOTHÈQUES SANS FRONTIÈRES,"L’association Bibliothèques Sans Frontières a pour but de promouvoir partout dans le monde l’accès à l’information, à la culture et à l’éducation pour tous, par l’appui aux bibliothèques et aux filières du livre, la conception d’outils de diffusion de l’information et de l’éducation, la création de ressources et de contenus pédagogiques et la formation des porteurs de projets culturels et éducatifs",11 rue du Cloitre                                                                                                ,33000,06 99 21 96 90,null,null,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/1360,COORDINATION DES ASSOCIATIONS DE DÉFENSE DES VICTIMES DE L'AMIANTE ET DES MALADIES PROFESSIONNELLES - CAVAM,Coordination nationale d'associations de défense de victimes de maladies professionnelles faisant suite à une exposition à un agent cancérigène Deux axes prioritaires : mener les luttes pour améliorer la défense des victimes de maladies professionnelles à la suite d'exposition(s) à un agent cancérigène et et tout mettre en œuvre pour l'éradication et l'élimination définitive de l'amiante de notre pays.,5 place Amédée Larrieu                                                                                                 ,33000,06 28 26 43 58,Georges Arnaudeau,null,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/831,ASSOCIATION DES COMMERCANTS ARTISANS PRESTATAIRES DE SERVICES DU COURS D'ALSACE-ET-LORRAINE - ALLO33,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1006,GÉNÉALOGIE BORDEAUX RAIL - GEBORA,"L’association a pour but d’encourager, de favoriser et de développer l’étude et la pratique des activités de Généalogie et assimilés parmi les cheminots et leurs familles et de resserrer les liens d’amitié entre ses membres.
Ses moyens d’action sont : cotisations, subventions, dons et legs et tous moyens autorisés par la loi",56 bis rue Amédée Saint Germain                                                                                                ,33800,06 45 94 08 12,null,gebora.free.fr,Culture
https://assos.bordeaux.fr/association/detail/1120,CENTRE D'ANIMATION BACALAN - ASSOCIATION DES CENTRES D'ANIMATION DE QUARTIERS DE BORDEAUX - ACAQB,"L’association des centres d’animation de quartiers de Bordeaux (ACAQB), se compose aujourd’hui de 11 centres d’animation à vocation sociale et culturelle répartis sur les deux rives de Bordeaux. Le centre d’animation Bacalan propose un large panel d’activités en lien avec de nombreux partenaires.",139 rue Joseph Brunet                                                                                                ,33300,05 56 50 82 18,Jean-Charles Palau,null,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/1647,LA FORCE D'UNE MÈRE,"Cette association a pour objet de soutenir les personnes en situation de précarité, accompagner les immigrés pour une intégration dans la société française, soutenir les mères et les pères dont l'enfant a été enlevé.",8 square Saint Estephe                                                                                                ,33000,07 52 81 53 73,Dorisse Mbiaka Ndzouri,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/1659,CLCV UNION DÉPARTEMENTALE GIRONDE - CLCV,Association de défense des consommateurs et des locataires logement privé et social et des usagers.,2 Terrasse du 8 Mai 1945                                 Résident Le Ponant                                                                                                             ,33000,05 56 90 74 74,null,null,Cadre de vie environnement
https://assos.bordeaux.fr/association/detail/875,MIAOU RECORDS,"Miaou Records est un label indépendant construit autour de deux choses : la musique et l’envie de la partager. Il a pour mission le soutien des artistes & la création ainsi que la valorisation de la culture indépendante. L'association accompagne des groupes émergents aux univers éclectiques, tout en développant des actions de sensibilisation aux cultures indépendantes.",24 rue du 14 juillet                                                                                                ,33400,06 81 94 11 50,null,miaou-records.com,Culture
https://assos.bordeaux.fr/association/detail/1518,W442556633,gdrgrdreg,fzefef                                                                                                ,33600,06 00 00 00 00,null,null,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/897,RASSEMBLEMENT DU PEUPLE SOUVERAIN POUR UNE FRANCE INDÉPENDANTE - RPS FIERS,Think tank défendant la souveraineté de la nation et du peuple français organisant des réunions publiques d'information.,9 rue henri EXPERT                                                                                                ,33000,06 09 20 96 90,Pascal Chauvet,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/1245,BORDEAUX HISTORIA VINI,"L'association Bordeaux Historia Vini est à l'initiative de l'ouverture le 26 juin 2008 du Musée du Vin et du Négoce de Bordeaux dans le quartier historique des Chartrons.

Dans trois caves semi-enterrées, le musée présente une collection d'objets historiques uniques, de multiples témoignages du passé et du présent avec nombre de documents et panneaux explicatifs retraçant le commerce des vins de Bordeaux.",37 rue Borie                                                                                                 ,33000,05 56 90 19 13,Grégory PECASTAING,www.museeduvinbordeaux.com,Culture
https://assos.bordeaux.fr/association/detail/1165,AFRIQUE EBÈNE,"Arts & Divertissement 
Association à but non lucratif, qui a pour objectif principal de promouvoir l'art ainsi que la créativité de l’Afrique et de l'Occident.",1 rue de L'Estragon Apt 91                                                                                                ,33600,06 59 16 31 01,null,,Culture
https://assos.bordeaux.fr/association/detail/656,CLUBHOUSE BORDEAUX - CHB,association de réinsertion socio-professionnel  pour les personnes souffrant de troubles psychiques,82 rue fondaudege                                                                                                ,33000,09 70 97 16 50,null,www.clubhousefrance.org,"Emploi, insertion professionnelle, formation"
https://assos.bordeaux.fr/association/detail/1656,DAVID ET JONATHAN - D&J,"L'association a pour ambition d'être un lieu de libération pour les gays et les lesbiennes, d'être ouverte au dialogue et à la confrontation des idées et des spiritualités, de participer à la reconnaissance sociale des homosexuels dans la société et dans les églises.",103 cours d'Albret                                                                                                ,33000,06 82 73 71 51,null,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/972,INSTANTS DE BEAUTÉ,Instants de Beauté a pour mission de prodiguer des soins de beauté en milieu médical et social.,25 rue BOYER                                                                                                ,33000,06 67 60 92 22,null,null,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/1786,AQUICÈDRE,"Cette association a pour objectif de renforcer et améliorer les échanges socioculturels et les relations entre la France et le Liban par tous les moyens à sa disposition.
AquiCèdre vise a améliorer et faciliter l’arrivée et l’Intégration des nouveaux étudiants.",Athénées père joseph wresinski 1 place saint christoly                                 Boites aux lettres n4                                                                                                             ,33000,06 20 03 38 71,Layal Massara,,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/1124,CENTRE D'ANIMATION GRAND PARC - ASSOCIATION DES CENTRES D'ANIMATION DE QUARTIERS DE BORDEAUX - ACAQB,"L’association des centres d’animation de quartiers de Bordeaux (ACAQB), se compose aujourd’hui de 11 centres d’animation à vocation sociale et culturelle répartis sur les deux rives de Bordeaux. Le centre d’animation du Grand Parc propose un large panel d’activités et anime la ludothèque du quartier en lien avec de nombreux partenaires.",36 rue Robert Schuman                                                                                                ,33300,05 56 50 31 63,Jean-Charles Palau,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/1589,ESCALES LITTÉRAIRES BORDEAUX AQUITAINE - ESCALE DU LIVRE,"L’Escale du livre -association Escales Littéraires Bordeaux Aquitaine- a pour volonté de promouvoir le livre et la lecture, de soutenir la création littéraire, de donner le goût de la lecture au plus grand nombre en rapprochant le public des oeuvres et des écrivains, d’élargir le lectorat et de soutenir l’économie du livre.",15 rue Professeur Demons                                                                                                ,33000,05 56 10 10 10,Pierre Mazet,escaledulivre.com,Culture
https://assos.bordeaux.fr/association/detail/1627,BE ONE THE VISION - BOTV,"BOTV est une jeune association qui a pour but de favoriser l'échange, la découverte, et de promouvoir des artistes locaux afin qu'ils viennent partager leurs expériences et susciter l'envie auprès des bordelais ; en proposant différents évènements sociaux culturels permettant de réunir des personnes de tout horizon afin de partager des valeurs communes (diversité, créativité, proximité)",2 rue du 144ème régiment infanterie                                                                                                ,33000,06 50 53 00 82,null,null,Culture
https://assos.bordeaux.fr/association/detail/517,MUSIC'S COOL,"Music's Cool propose l'enseignement de la musique par des cours particuliers de 30, 45 ou 60mn.
Piano, violon, flûte, chant lyrique et actuel, basse, saxophone, ukulele, clarinette, guitare classique et électrique, batterie.
Ainsi que des ateliers musiques actuelles qui se produisent sur scène une fois par trimestre et pour toutes autre occasion qui se présente.
L'ambiance est conviviale et détendu.",1 Rue Fernand Cazères                                                                                                ,33200,06 03 56 92 28,null,null,Culture
https://assos.bordeaux.fr/association/detail/546,K{ART}MA,"K{art}MA est une association proposant divers ateliers autour des arts plastiques s’adressant aux structures accueillant des enfants, adolescents et adultes.
Elle a pour dessein la sensibilisation des différents publics aux arts plastiques en suscitant la stimulation créative.
Nous proposons des ateliers Manga, Stop-Motion, Sculpture, Peinture, Histoire de l'art...",chez Gregory Charruyer 111 cours de la sommes                                                                                                ,33800,06 03 75 76 69,null,www.kartma.fr,Culture
https://assos.bordeaux.fr/association/detail/1774,L'OEUF,l'Oeuf propose des ateliers de thêatre pour tous ainsi que des ateliers de modelage sur argile,90 cours du Medoc                                                                                                ,33300,06 64 73 34 52,null,null,Culture
