legislature,id_loi,nom_loi,date_loi,type_loi,etape_discussion,id_amendement,date_amendement,contexte_amendement,action_amendement,resume_amendement,type_amendement,url_pdf,statut_amendement,auteur_amendement,groupe_politique,statut_auteur,co-signataires,avec_sans_cosignataire
15,PRJLANR5L15BTC0902,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, pour l’équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine et durable (n°627).",2018-04-21T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0902P0D1N2622,2018-05-17,Article 15 bis,"Le Gouvernement remet au Parlement, dans un délai de six mois à compter de la promulgation de la présente loi, un rapport proposant une adaptation de la directive 91/676/CEE du Conseil concernant la protection des eaux entre la pollution par les nitrates à partir de sources agricoles dont l’approche normative a clairement montré ses limites.","Le présent amendement est un appel au gouvernement à agir dans ce domaine, comme le proposait le Premier ministre Manuel Valls en 2014.",autre,/15/amendements/0902/AN/2622.pdf,Discuté,Olivier Marleix,LR,Depute,Olivier Marleix,false
15,PRJLANR5L15BTC0902,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, pour l’équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine et durable (n°627).",2018-04-21T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0902P0D1N1109,2018-05-16,Article 15 bis,"Le dixième alinéa de l’article L. 211‑3 du code de l’environnement est ainsi modifié : 
« 1° À la seconde phrase, les mots : « peut prévoir » sont remplacés par le mot : « prévoit ». 
« 2° L’alinéa est complété par une phrase ainsi rédigée :
« Au plus tard le 1er janvier 2022, les surfaces agricoles situées dans le périmètre de ces zones sont exploitées selon le mode de production biologique, au sens de l’article L. 641‑13 du code rural et de la pêche maritime, ou de conversion vers ce mode de production, ou selon les principes des systèmes de production agroécologiques, au sens de l’article L. 1 du même code, répondant aux critères de certification ouvrant droit à la mention d’exploitation de haute qualité environnementale, conformément à l’article L. 611‑6 du même code. »","La ressource en eau constitue un bien commun, dont la qualité est particulièrement vulnérable dans certains territoires. Le présent amendement propose que les surfaces agricoles dans les aires de protection de captage prioritaires soient cultivées en agriculture biologique ou selon des modes d’exploitation agroécologiques, dont atteste leur reconnaissance ouvrant droit à la mention « haute valeur environnementale », au plus tard en 2022.
Le Grenelle de l’environnement avait identifié 536 captages prioritaires sur le fondement de l’article 7 de la directive-cadre sur l’eau et de l’article 27 de la loi n°2009‑967 du 3 août 2009, qui sont particulièrement menacés par des pollutions diffuses notamment par les nitrates et les pesticides, dans lesquels des plans d’actions devaient être mis en place.
Dans le cadre des SDAGE adoptés en décembre 2015, 1115 captages prioritaires ont été identifiés. La feuille de route de la conférence environnementale de 2016 engageait le gouvernement à renforcer l’effectivité des actions en faveur de leur protection.
Cependant, à ce jour seulement 43 % de ces captages font l’objet de plans d’actions. Le déploiement de l’agroécologie dans ces aires de protection de captage est une cible prioritaire et peut être un levier d’accélération pour déployer les nouvelles pratiques agronomiques.",autre,/15/amendements/0902/AN/1109.pdf,Discuté,Delphine Batho,NI,Depute,Delphine Batho,false
15,PRJLANR5L15BTC0902,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, pour l’équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine et durable (n°627).",2018-04-21T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0902P0D1N2088,2018-05-17,Article 16 B,"Les résidus de transformation agricole peuvent être valorisés dans les usages non alimentaires, dans l’intérêt des filières agricoles alimentaires et du développement de la filière bioéconomie et biogaz, conformément aux dispositions de la Directive 2015/1513 du Parlement européen et du conseil du 9 septembre 2015 modifiant la directive 98/70/CE concernant la qualité de l’essence et des carburants diesel et modifiant la directive 2009/28/CE relative à la promotion de l’utilisation de l’énergie produite à partir de sources renouvelables.","Les conclusions des EGA ont mis en lumière la nécessité de revaloriser le revenu des agriculteurs.
Pour les agriculteurs, cette revalorisation passe par la capacité à diversifier leurs productions et segmenter les débouchés. Les biocarburants permettent cette valorisation, via par exemple l’éthanol de mélasse pour les producteurs de sucre et celle des amidons résiduels pour les amidonniers. 
C’est l’esprit de la Directive européenne 2015/1513 qui précise que les États membres devraient « encourager l’utilisation de biocarburants apportant des effets bénéfiques supplémentaires — notamment la diversification résultant de la fabrication de biocarburants à partir de déchets, de résidus, (..). »
En vertu de cette Directive 2015/1513, la mélasse est considérée comme un résidu de transformation de la betterave en sucre, et non pas comme une plante. Or, la directive précise également que seuls les biocarburants de première génération plafonnés à 7 % sont ceux produits à partir de céréales et d’autres plantes riches en amidon, sucrières et oléagineuse.
Dans le cadre des discussions sur la promotion des énergies renouvelables post 2020, le devenir des biocarburants de première génération est incertain car le plafond de 7 % risque de se réduire significativement. Ainsi, la récente décision du gouvernement de remettre en cause le statut de biocarburant non plafonné de l’éthanol de mélasse menace à termes le débouché éthanol de la mélasse et donc le revenu des 26 000 agriculteurs français planteurs de betterave sucrière.
Cet arbitrage constitue un revirement complet de la position équilibrée jusqu’alors portée par les autorités françaises. Au niveau du débat européen, il apparaît d’autant moins compréhensible qu’il conduit la France à adopter une position qui handicape ses propres producteurs et agriculteurs tout en favorisant les concurrents européens, et ce au moment critique de la dérégulation du secteur sucrier européen. Cet arbitrage fragilise ainsi la production sucrière et donc la production de mélasse nécessaire aux autres utilisateurs.
Enfin, cette position va à l’encontre des objectifs d’énergies renouvelables fixés par la PPE et rend quasi impossible l’atteinte de l’objectif de 15 % d’ENR dans le transport en France d’ici 2030. 
C’est pourquoi, le présent amendement propose de sécuriser le principe de valorisation de tous les débouchés, y compris énergétiques, dans l’intérêt des agriculteurs, de la production alimentaire et conformément aux objectifs de transition écologique.
 
 ",autre,/15/amendements/0902/AN/2088.pdf,Discuté,Jean-Louis Bricout,NG,Depute,Jean-Louis Bricout,false
15,PRJLANR5L15BTC0902,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, pour l’équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine et durable (n°627).",2018-04-21T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0902P0D1N2721,2018-05-24,Article 14 septies,Supprimer les alinéas 5 et 6.,"L'adoption de ce sous-amendement est indispensable pour que l'amendement du gouvernement, réécrivant l'article adopté par la Commission des Affaires Economiques, ne dévoie pas totalement la volonté du législateur qui était d'étendre l'interdiction des néonicotinoïdes à tous les produits ayant des modes d'action identiques, en l'occurence ceux qui ont une action sur les récepteurs nicotiniques de l’acétylcholine.
Or les alinéas 5 et 6 de l'amendement du gouvernement conduiraient à ce que de nouvelles substances (par exemple le flupyradifurone, comparable au sulfoxaflor, dont les firmes prétendent qu'elles ne sont pas des néonicotinoïdes alors qu'elles ont le même mode d'action) soient autorisées en France jusqu'au 1er juillet 2020. Elles pourraient ainsi échapper à l'interdiction prévue au 1er septembre 2018.
L'objectif des amendements présentés par de très nombreux députés de tous les groupes en Commission des Affaires Economiques était d'étendre l'interdiction des néonicotinoïdes à tous les nouveaux produits similaires, et en aucun cas que de nouveaux produits soient autorisés et bénéficient de dérogations jusqu'en 2020.",autre,/15/amendements/0902/AN/2721.pdf,Discuté,Delphine Batho,NI,Depute,Delphine Batho,false
15,PRJLANR5L15BTC0902,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, pour l’équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine et durable (n°627).",2018-04-21T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0902P0D1N2724,2018-05-24,Article 16,"À la première phrase de l’alinéa 2, substituer au mot : 
« septembre », 
le mot : 
 janvier ».","Il n'y a pas lieu de reporter l'entrée en vigueur de l'article 11 decies sur l'étiquetage de l'origine du miel au 1er septembre 2019, d'autant que l'amendement du gouvernement prévoit l'écoulement des stocks. La date du 1er janvier 2019 est préférable et laisse un délais suffisant pour la mise en oeuvre de ces dispositions. ",autre,/15/amendements/0902/AN/2724.pdf,Discuté,Delphine Batho,NI,Depute,Delphine Batho,false
15,PRJLANR5L15BTC0902,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, pour l’équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine et durable (n°627).",2018-04-21T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0902P0D1N2723,2018-05-24,Article 14 quater,"Compléter cet amendement par les deux alinéas suivants :
« II. – Après le quatrième alinéa de l’article L. 253‑7‑1 du code rural et de la pêche maritime, il est inséré un  3° ainsi rédigé :
« 3° L’utilisation des produits mentionnés au même article L. 253‑1 contenant des substances actives reconnues ou suspectées d’être cancérogènes, mutagènes, reprotoxiques ou perturbateur endocrinien à une distance inférieure à 100 mètres est interdite à proximité des zones mentionnées au 5° du I de l’article L. 253‑7. ","Il convient de compléter l'amendement du gouvernement en suivant la recommandation n°4 du rapport IGAS/CGEDD/CGAAER qui préconise la mise en place de zones de non-traitement à proximité des habitations pour les substances les plus préoccupantes pour la santé humaine.
 ",autre,/15/amendements/0902/AN/2723.pdf,Discuté,Delphine Batho,NI,Depute,Delphine Batho,false
15,PRJLANR5L15BTC0938,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, renforçant la lutte contre les violences sexuelles et sexistes (n°778).",2018-05-10T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0938P0D1N151,2018-05-11,Article 2,"Rédiger ainsi cet article :
« Après le premier alinéa de l’article 222‑23 du code pénal, il est inséré un alinéa ainsi rédigé :
« La contrainte est présumée lorsque l’acte de pénétration sexuelle est commis par un majeur sur la personne d’un mineur incapable de discernement ou lorsqu’il existe une différence d’âge significative entre la victime mineure et l’auteur des faits. » ».","Le seuil proposé par le gouvernement risque de poser plus de questions que d’en résoudre. D’abord quel seuil retenir ?
Aussi cet amendement prévoit d’instituer une présomption de contrainte pour qualifier de viol une relation sexuelle entre un majeur et un mineur dans deux hypothèses : l’incapacité de discernement du mineur ou l’existence d’une différence d’âge significative entre l’auteur majeur et le mineur.
Prenant en compte les phénomènes d’emprise, cette présomption permettrait d’assurer une protection de tous les mineurs, quel que soit leur âge, sans appliquer nécessairement une qualification criminelle de viol pour une relation sexuelle entre un mineur de 15 ans et un majeur de 18 ans.
Pour respecter les principes posés par la Constitution de 1958 et la convention européenne de sauvegarde des droits de l’homme et des libertés fondamentales, il s’agirait d’une présomption simple, ce qui signifie que l’accusé pourrait apporter la preuve contraire. Imagine-t-on renvoyer devant la cour d’assises un jeune majeur de 18 ans pour une relation sexuelle avec une mineure de 14 ans et 11 mois sans pouvoir écarter la présomption de contrainte ?",autre,/15/amendements/0938/AN/151.pdf,Discuté,Xavier Breton,LR,Depute,Xavier Breton,false
15,PRJLANR5L15BTC0938,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, renforçant la lutte contre les violences sexuelles et sexistes (n°778).",2018-05-10T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0938P0D1N202,2018-05-11,Article 3,"Après le I de l’article 6 de la loi n° 2004‑575 du 21 juin 2004 pour la confiance dans l’économie numérique, il est inséré un I bis ainsi rédigé :
« I bis. – Les personnes mentionnées aux 1 et 2 du I ont l’obligation de prendre connaissance des signalements des activités illicites. Les contenus manifestement illicites doivent être supprimés par les personnes mentionnées ci-avant dans un délai de vingt-quatre heures après leur notification. »","Le premier testing inédit sur le sexisme des réseaux sociaux, réalisé par le HCE et ses partenaires, révèle une très grande impunité vis-à-vis de ces discours de haine, avec une modération trop lente de la part des réseaux sociaux.
Le 1er octobre 2017, une nouvelle loi est entrée en vigueur en Allemagne, qui donne à l’État un pouvoir de censure sur les réseaux sociaux. Par ce texte, l’État allemand délègue à Facebook, Twitter et YouTube un droit de censure sur la parole de leurs utilisateur.rice.s. Les réseaux sociaux sont désormais tenus de supprimer ou bloquer toute « infraction pénale » en ligne qui relève de la calomnie, de la diffamation ou de l’incitation. Ils doivent agir dans les 24 heures qui suivent la réception de la plainte d’un.e utilisateur.rice – que la plainte soit ou non justifiée. Les entreprises de médias sociaux ont un délai de sept jours pour les cas complexes. En cas de non-respect de la loi, le gouvernement allemand s’autorise à leur infliger des amendes pouvant atteindre 50 millions d’euros.
Cet amendement a pour but d’imposer par la loi aux plateformes de réagir aux signalements dans un délai de 24 heures après leur notification.",autre,/15/amendements/0938/AN/202.pdf,Discuté,Alexandra Valetta Ardisson,LAREM,Depute,Alexandra Valetta Ardisson,false
15,PRJLANR5L15BTC0938,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, renforçant la lutte contre les violences sexuelles et sexistes (n°778).",2018-05-10T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0938P0D1N186,2018-05-11,Article 4,Supprimer les alinéas 16 à 29.,"Il s’agit d’un amendement de repli.
Au lieu et place de la « pédagogie » annoncée par le gouvernement, il apparaît, à la lumière de ce texte, que les mesures proposées par le gouvernement sont en réalité démagogiques. 
Par exemple, on peut s’interroger sur le contenu d’un stage de lutte contre le sexisme. 
En quoi consistera t-il ? Qui en définira le teneur ? Par qui seront-ils animés ? Nul ne le sait.",autre,/15/amendements/0938/AN/186.pdf,Discuté,Emmanuelle Ménard,NI,Depute,Emmanuelle Ménard,false
15,PRJLANR5L15BTC0938,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, renforçant la lutte contre les violences sexuelles et sexistes (n°778).",2018-05-10T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0938P0D1N187,2018-05-11,renforçant la lutte contre les violences sexuelles et sexistes.,"Supprimer les mots :
« et sexistes ».","Selon le dictionnaire le LAROUSSE, le sexisme est défini comme une attitude discriminatoire fondée sur le sexe. 
Actuellement, la lutte contre les violences sexistes concerne davantage les femmes que les hommes. Cette dynamique engendre une certaine ostracisation de l’homme et rompt avec la volonté affichée par le gouvernement de promouvoir l’égalité entre les hommes et les femmes.
C’est pourquoi, il convient de supprimer cette expression.",autre,/15/amendements/0938/AN/187.pdf,Discuté,Emmanuelle Ménard,NI,Depute,Emmanuelle Ménard,false
15,PRJLANR5L15BTC0971,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, portant évolution du logement, de l’aménagement et du numérique (n°846).",2018-05-19T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0971P0D1N1757,2018-05-25,Article 4,"Le I de l’article L. 121‑17 du code de l’environnement est complété par un alinéa ainsi rédigé :
« Ne peuvent pas faire l’objet d’une telle concertation les projets soumis à concertation au titre de l’article L. 300‑2 du code de l’urbanisme, organisée dans le respect des droits mentionnés aux 1°, 3° et 4° du II de l’article L. 120‑1 du présent code ».","L’ordonnance du 3 août 2016 a réformé les procédures de participation du public pour les projets ayant un impact sur l’environnement.
A ce titre, l’article L. 120‑1 du code de l’environnement prévoit l’application des principes de participation du public posés à cet article aux procédures de concertation préalables organisées en application du code de l’urbanisme (art L. 120‑1 III).
Le code de l’urbanisme prévoit en effet, parallèlement au code de l’environnement, des procédures de concertation pour les projets ayant un impact sur l’environnement. L’article L300‑2 du code de l’urbanisme, issu de la Loi ALUR de 2014, prévoit ainsi que « Pour les projets devant faire l’objet d’une évaluation environnementale et pour lesquels la concertation préalable est réalisée, il n’y a pas lieu d’organiser l’enquête publique mentionnée à l’article L. 123‑1 du code de l’environnement. ».
Les projets ainsi visés (projets soumis à étude d’impact) peuvent également faire l’objet d’une concertation environnementale au titre de l’article L. 121‑17 du code de l’environnement.
En l’état actuel des textes, ces deux procédures de concertation applicables aux mêmes projets, dans un but similaire d’association du public, ne sont pas articulées.
Dans un but de simplification et de sécurisation, il est proposé de prévoir que les projets ayant fait l’objet d’une concertation au titre de l’article L. 300‑2 du code de l’urbanisme soient dispensés de la concertation inscrite à l’article L. 121‑17 du code de l’environnement, dès lors que les principes posés à l’article L. 120‑1 III ont été respectés.
Pour répondre aux inquiétudes dont le gouvernement a fait état lors de l’examen en commission, un projet ne peut échapper à cette concertation supplémentaire que s’il a bien effectué une concertation, et que celle-ci a été menée à bien dans le respect des règles.
Par rapport à d’autres versions du même amendement, il nous a semblé plus judicieux d’injecter l’amendement après la deuxième phrase de l’article, plutôt qu’après la 1ère phrase : l’alinéa est ainsi plus lisible.",autre,/15/amendements/0971/AN/1757.pdf,A discuter,Stéphanie Do,LAREM,Depute,Stéphanie Do,false
15,PRJLANR5L15BTC0971,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, portant évolution du logement, de l’aménagement et du numérique (n°846).",2018-05-19T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0971P0D1N1892,2018-05-25,Article PREMIER,"Après l’alinéa 7, insérer l’alinéa suivant :
« 1° bis Une commune ; ».","Le gouvernement a souhaité créer un nouvel outil, le Projet partenarial d’aménagement (PPA), différent des Opérations d’intérêt national (OIN). Un conseiller ministériel jugeait ainsi que « Les OIN violentent les élus locaux à cause du transfert du droit des sols du maire vers l’État. Les OIN sont dépassées puisque l’on ne peut rien faire sans les maires. »
Pour des questions de cohérence, il convient donc que les contrats de PPA puissent être conclus entre l’État et une commune. Les communes ne doivent pas seulement être considérées comme des « partenaires institutionnels et financiers de second rang » mais comme des acteurs privilégiés et compétents.
Associer les communes dans les PPA, c’est avoir l’assurance que la production des logements sera intégrée, avec cohérence, dans l’urbanisme de la ville.",autre,/15/amendements/0971/AN/1892.pdf,A discuter,Emmanuelle Ménard,NI,Depute,Emmanuelle Ménard,false
15,PRJLANR5L15BTC0971,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, portant évolution du logement, de l’aménagement et du numérique (n°846).",2018-05-19T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0971P0D1N1890,2018-05-25,Article PREMIER,"À l’alinéa 18, substituer aux mots :
« la consultation »
les mots :
« l’accord ».","Alors que le maire a un rôle prépondérant dans l’aménagement de son territoire, notamment dans le Plan Local d’Urbanisme (PLU), cet alinéa voudrait faire passer le maire, au sein de sa propre ville, d’acteur au simple rang de spectateur.
Dans ce nouvel article L312‑4 du code de l’urbanisme, « la qualification de Grande opération d’urbanisme (GOU) » serait soumise à une simple « consultation des communes dont le territoire est inclus en tout ou partie dans le périmètre de l’opération » alors que le gouvernement demande « l’accord du représentant de l’État dans le département. »
Par cet alinéa, le gouvernement porte atteinte au principe de libre administration des collectivités locale, pourtant garanti par l’article 72 de la Constitution : « Dans les conditions prévues par la loi, ces collectivités s’administrent librement par des conseils élus et disposent d’un pouvoir réglementaire pour l’exercice de leurs compétences ». Or, les communes ont des compétences certaines en urbanisme.
Si, les GOU donnent lieu à de potentielles dérogations au droit commun de l’urbanisme. Ils ne doivent pas pouvoir être utilisés comme un outil contractuel dans les mains de l’État, venant s’opposer aux volontés locales d’aménagement du territoire.
Ces deux forces doivent s’organiser ensemble.",autre,/15/amendements/0971/AN/1890.pdf,A discuter,Emmanuelle Ménard,NI,Depute,Emmanuelle Ménard,false
15,PRJLANR5L15BTC0971,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, portant évolution du logement, de l’aménagement et du numérique (n°846).",2018-05-19T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0971P0D1N1897,2018-05-25,Article 6,"Compléter l’alinéa 2 par la phrase suivante : 
« La Cour des Comptes est préalablement consultée avant la cession des immeubles bâtis et non bâtis qui font partie du domaine privé de l’État. »","À la suite de la loi n°2013‑61 du 18 janvier 2013 relative à la mobilisation du foncier public en faveur du logement et au renforcement des obligations de production de logement social, l’État a permis « la mise en chantier rapide de logement sociaux » en cédant des terrains avec décote.
Cette opération n’a pas été très pratiquée, elle n’a concerné que « soixante-neuf opérations ». Elle a pourtant reçu d’importantes critiques de la cour des comptes.
Celle-ci s’adressait ainsi au premier ministre le 26 octobre 2017 : « Avec un coût global supérieur à 107 M€, ce dispositif s’avère peu efficient et a parfois entraîné le lancement d’opérations bénéficiant d’une aide disproportionnée par rapport aux objectifs de construction de logements sociaux. Enfin, les intérêts patrimoniaux de l’État n’ont pas toujours été suffisamment protégés, ce qui justifierait un contrôle financier renforcé des opérations. »
Pour toutes ces raisons et parce que l’État ne doit pas brader son patrimoine, il importe que la Cour des comptes surveille les cessions que l’État veut opérer.",autre,/15/amendements/0971/AN/1897.pdf,A discuter,Emmanuelle Ménard,NI,Depute,Emmanuelle Ménard,false
15,PRJLANR5L15BTC0971,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, portant évolution du logement, de l’aménagement et du numérique (n°846).",2018-05-19T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0971P0D1N1754,2018-05-25,Article PREMIER,"Après l’article L. 442‑3 du code de l’urbanisme, il est inséré un article L. 442‑3‑1 ainsi rédigé :
« Art. L. 442‑3‑1. – Par dérogation à l’article L. 442‑1, dans un objectif de revitalisation des centres – bourgs et dans des zones et selon des modalités définies par décret, les lotissements soumis à permis d’aménager peuvent être constitués par la division en propriété et en jouissance de plusieurs parcelles non contiguës dès lors qu’une unité architecturale et paysagère est assurée et que les orientations d’aménagement et de programmation prévues à l’article L. 151‑7 ne s’y opposent pas. »","La définition du lotissement soumis à permis d’aménager telle que prévue à l’article L 442‑1 du code de l’urbanisme soumet les divisions opérées en vue de l’implantation de bâtiments à la notion de contiguïté des unités foncières constituant son périmètre. Contrairement aux ZAC qui peuvent être créées sur des sites différents, la notion de lotissement et ainsi de permis d’aménager multi-sites a été écartée par le législateur.
Les opérateurs doivent ainsi déposer autant de permis d’aménager qu’il existe d’unités foncières discontinues. Or, il existe aujourd’hui un réel besoin de rénovation et de réaménagement des villes moyennes, des centres-bourgs ou des bourgs ruraux aux trames foncières ou aux dents creuses discontinues.
Ce besoin a été pris en compte par le gouvernement dans le cadre de son plan « Action coeur de ville » présenté en décembre 2017. Ainsi et pour la mise en oeuvre de ce plan, l’article 54 du présent projet de loi substitue au régime des opérations de requalification de quartier ancien dégradé un régime de contractualisation entre l’État, les EPCI et les communes dénommé Opération de revitalisation de territoire.
Or, la création des ORT ne peut être le seul outil juridique et opérationnel permettant la réalisation effective de ce plan et, au-delà de la constitution d’une offre nouvelle et diversifiée de logements adaptée à la demande.
Face à ce besoin et à l’obligation d’une consommation des espaces agricoles ou naturels maitrisée, les aménageurs ont un rôle clé à jouer dans la réhabilitation de ces centres ou de quartiers entiers des villes moyennes ou centre-bourgs, en proposant un tissu urbain réorganisé répondant aux nouveaux usages et aux nouvelles attentes en matière de logement et de commerce mais respectueux de l’existant bâti ou non bâti dans lequel il s’insère.
Il convient ainsi de leur permettre de traduire en une seule opération d’aménagement certains projet, dans la mesure où ils font partie d’un programme de rénovation des centres bourgs.
Il n’est pas concevable de généraliser cette possibilité à tous les projets, mais le gouvernement peut décider de certaines zones, à l’intérieur ou en dehors de zones concernées par le plan « Action cœur de ville », dans lequel un permis d’aménager multi-sites sera possible. Cela offre donc au pouvoir exécutif une souplesse supplémentaire.",autre,/15/amendements/0971/AN/1754.pdf,A discuter,Stéphanie Do,LAREM,Depute,Stéphanie Do,false
15,PRJLANR5L15BTC0971,"projet de loi sur le projet de loi, après engagement de la procédure accélérée, portant évolution du logement, de l’aménagement et du numérique (n°846).",2018-05-19T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15SEA717460BTC0971P0D1N2987,2018-05-26,Article 17 ter,"« Chapitre IV bis
« Renforcer la qualité architecturale du cadre bâti
« Article XXX
« L’article L. 111‑2 du code de la construction et de l’habitation est complété par un alinéa ainsi rédigé :
« Pour la construction neuve, la rénovation ou la réhabilitation de logements collectifs ou de groupements d’habitations de plus de deux logements, l’architecte chargé d’établir le projet architectural mentionné à l’alinéa précédent assure le suivi de la réalisation des travaux, et le cas échéant, leur direction. »","Afin de garantir aux usagers, mais aussi aux maîtres d’ouvrages, bailleurs sociaux ou promoteurs pri- vés, la qualité des logements et la conformité de leur réalisation, que ce soit dans le cadre d’une construction neuve ou d’une rénovation, il est nécessaire de renforcer le suivi des travaux par la présence de l’architecte, auteur du projet architectural, tout au long du processus de construction.
Cette présence sur le chantier est garante de la qualité architecturale et technique de la construc- tion, de la maîtrise des évolutions éventuelles du projet, de la cohérence des travaux avec le permis de construire jusqu’à la délivrance de la déclaration d’achèvement et de conformité des travaux (DACT).
Les compagnies d’assurance font d’ailleurs le lien entre la baisse de sinistralité et la présence de l’architecte sur le chantier.
Cette mission s’inspire de celle qui a été adoptée à l’article 91 de la loi n° 2016‑925 du 7 juillet 2016 relative à la liberté de la création, à l’architecture et au patrimoine, concernant l’identification de la maîtrise d’œuvre dans les marchés publics globaux (article 35 bis de l’ordonnance n° 2015‑899 du 23 juillet 2015 relative aux marchés publics).
Elle a déjà été expérimentée dans le cadre de chartes (ex : charte du bien-construire à Bordeaux, OIN Euratlantique) et a fait ses preuves. Elle est compatible avec les accords passés entre l’USH, l’ESH et le gouvernement.
Cette mission n’a vocation à s’appliquer que dans le cadre de la réalisation de logements collectifs ou de groupements d’habitations de plus de 2 logements. Le particulier ou la SCI qui construisent pour leur propre usage n’y seront pas soumis.
Cette mission conforme à l’article 3 de la loi sur l’architecture doit être inscrite dans le code de la construction et de l’habitation et plus particulièrement dans l’article L. 111‑2 qui fait référence aux articles 3 et 4 de la loi sur l’architecture. 
Afin de garantir aux usagers, mais aussi aux maîtres d’ouvrages, bailleurs sociaux ou promoteurs pri- vés, la qualité des logements et la conformité de leur réalisation, que ce soit dans le cadre d’une construction neuve ou d’une rénovation, il est nécessaire de renforcer le suivi des travaux par la présence de l’architecte, auteur du projet architectural, tout au long du processus de construction.
La présence de l’architecte concepteur, tout au long de la réalisation des travaux, est garante de la qualité architecturale et technique de la construction, de la maîtrise des évolutions éventuelles du projet, de la cohérence des travaux avec le permis de construire jusqu’à la délivrance de la décla- ration d’achèvement et de conformité des travaux (DACT).",autre,/15/amendements/0971/AN/2987.pdf,A discuter,François-Michel Lambert,LAREM,Depute,François-Michel Lambert,false
